route_pattern,example_url,page_type,source_file,rendering_mode,indexability_expected,found_status_behavior,canonical_expected,canonical_found,robots_meta_found,x_robots_tag_found,title_found,meta_description_found,h1_found,structured_data_types_found,sitemap_included,sitemap_lastmod,hreflang_found,og_tags_found,primary_content_server_visible,answer_block_found,internal_links_found,image_alt_quality,performance_risk,priority,notes
/blog/reverse-mortgage-inland-empire-guide-2026,https://www.mothebroker.com/blog/reverse-mortgage-inland-empire-guide-2026,blog,app/blog/reverse-mortgage-inland-empire-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|PostalAddress|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-interest-rates-current-2026,https://www.mothebroker.com/blog/reverse-mortgage-interest-rates-current-2026,blog,app/blog/reverse-mortgage-interest-rates-current-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-issaquah-wa-2026,https://www.mothebroker.com/blog/reverse-mortgage-issaquah-wa-2026,blog,app/blog/reverse-mortgage-issaquah-wa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,not detected in file,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,not detected,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-kirkland-wa-2026,https://www.mothebroker.com/blog/reverse-mortgage-kirkland-wa-2026,blog,app/blog/reverse-mortgage-kirkland-wa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,not detected in file,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,not detected,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-la-westside-beach-guide-2026,https://www.mothebroker.com/blog/reverse-mortgage-la-westside-beach-guide-2026,blog,app/blog/reverse-mortgage-la-westside-beach-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|City|State|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-line-of-credit-growth-2026,https://www.mothebroker.com/blog/reverse-mortgage-line-of-credit-growth-2026,blog,app/blog/reverse-mortgage-line-of-credit-growth-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-long-term-care-planning-2026,https://www.mothebroker.com/blog/reverse-mortgage-long-term-care-planning-2026,blog,app/blog/reverse-mortgage-long-term-care-planning-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-manhattan-beach-2026,https://www.mothebroker.com/blog/reverse-mortgage-manhattan-beach-2026,blog,app/blog/reverse-mortgage-manhattan-beach-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-manufactured-home-2026,https://www.mothebroker.com/blog/reverse-mortgage-manufactured-home-2026,blog,app/blog/reverse-mortgage-manufactured-home-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-medicaid-planning-2026,https://www.mothebroker.com/blog/reverse-mortgage-medicaid-planning-2026,blog,app/blog/reverse-mortgage-medicaid-planning-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-mercer-island-wa-2026,https://www.mothebroker.com/blog/reverse-mortgage-mercer-island-wa-2026,blog,app/blog/reverse-mortgage-mercer-island-wa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,not detected in file,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,not detected,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-myths-debunked-2026,https://www.mothebroker.com/blog/reverse-mortgage-myths-debunked-2026,blog,app/blog/reverse-mortgage-myths-debunked-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/reverse-mortgage-myths-debunked-2026,direct or helper,,,yes,yes,yes,Article|Person|FAQPage|Question|Answer,yes,2026-01-24T00:00:00.000Z,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/reverse-mortgage-non-borrowing-spouse-2026,https://www.mothebroker.com/blog/reverse-mortgage-non-borrowing-spouse-2026,blog,app/blog/reverse-mortgage-non-borrowing-spouse-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-optimal-timing-age-strategy-2026,https://www.mothebroker.com/blog/reverse-mortgage-optimal-timing-age-strategy-2026,blog,app/blog/reverse-mortgage-optimal-timing-age-strategy-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-pasadena-corridor-2026,https://www.mothebroker.com/blog/reverse-mortgage-pasadena-corridor-2026,blog,app/blog/reverse-mortgage-pasadena-corridor-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|LocalBusiness|City|BreadcrumbList|ListItem|FinancialProduct|Place|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-payout-options-2026,https://www.mothebroker.com/blog/reverse-mortgage-payout-options-2026,blog,app/blog/reverse-mortgage-payout-options-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/reverse-mortgage-payout-options-2026,direct or helper,yes,,yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/reverse-mortgage-property-tax-insurance-2026,https://www.mothebroker.com/blog/reverse-mortgage-property-tax-insurance-2026,blog,app/blog/reverse-mortgage-property-tax-insurance-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|SpeakableSpecification|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-property-tax-prop-19-california-2026,https://www.mothebroker.com/blog/reverse-mortgage-property-tax-prop-19-california-2026,blog,app/blog/reverse-mortgage-property-tax-prop-19-california-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|ImageObject|WebPage|SpeakableSpecification|FAQPage|Question|Answer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-rancho-santa-fe-2026,https://www.mothebroker.com/blog/reverse-mortgage-rancho-santa-fe-2026,blog,app/blog/reverse-mortgage-rancho-santa-fe-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,yes,not detected,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-redmond-wa-2026,https://www.mothebroker.com/blog/reverse-mortgage-redmond-wa-2026,blog,app/blog/reverse-mortgage-redmond-wa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,not detected in file,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,not detected,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-rental-income-qualification-2026,https://www.mothebroker.com/blog/reverse-mortgage-rental-income-qualification-2026,blog,app/blog/reverse-mortgage-rental-income-qualification-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|BreadcrumbList|ListItem|WebPage|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-repayment-when-due-2026,https://www.mothebroker.com/blog/reverse-mortgage-repayment-when-due-2026,blog,app/blog/reverse-mortgage-repayment-when-due-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-requirements-complete-2026,https://www.mothebroker.com/blog/reverse-mortgage-requirements-complete-2026,blog,app/blog/reverse-mortgage-requirements-complete-2026/page.tsx,server component or static,indexable,indexable,https://www.mothebroker.com/blog/reverse-mortgage-requirements-complete-2026,direct or helper,,,yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|SpeakableSpecification,yes,2026-02-23T00:00:00.000Z,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,indexable
/blog/reverse-mortgage-retirement-income-planning-strategy-2026,https://www.mothebroker.com/blog/reverse-mortgage-retirement-income-planning-strategy-2026,blog,app/blog/reverse-mortgage-retirement-income-planning-strategy-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|BreadcrumbList|ListItem|SpeakableSpecification,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-sacramento-guide-2026,https://www.mothebroker.com/blog/reverse-mortgage-sacramento-guide-2026,blog,app/blog/reverse-mortgage-sacramento-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer|LocalBusiness|PostalAddress|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-sammamish-wa-2026,https://www.mothebroker.com/blog/reverse-mortgage-sammamish-wa-2026,blog,app/blog/reverse-mortgage-sammamish-wa-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,not detected in file,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FAQPage|Question|Answer,no,,not detected,yes,"likely yes, server source",yes,not detected,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-san-diego-guide-2026,https://www.mothebroker.com/blog/reverse-mortgage-san-diego-guide-2026,blog,app/blog/reverse-mortgage-san-diego-guide-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|FinancialProduct|FAQPage|Question|Answer|LocalBusiness|City|State|OfferCatalog|Offer|BreadcrumbList|ListItem,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
/blog/reverse-mortgage-santa-monica-ca-2026,https://www.mothebroker.com/blog/reverse-mortgage-santa-monica-ca-2026,blog,app/blog/reverse-mortgage-santa-monica-ca-2026/page.tsx,server component or static,noindex or non-indexable,noindex or non-indexable,none or self if served,direct or helper,"noindex, nofollow","noindex, nofollow",yes,yes,yes,Article|Person|Organization|WebPage|FAQPage|Question|Answer|LocalBusiness|City|State,no,,yes,yes,"likely yes, server source",yes,yes,no local image alt detected,low,P3,noindex
